CSDNAME,Latitude,Longitude,Type,Price,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type
Ottawa,45.4278748,-75.6903518,Condo,1600.0,1.0,1.0,1,1.0,1.0,550.0,2.0
Ottawa,45.4277919,-75.6870929,Condo,1850.0,1.5,1.0,0,1.0,1.0,675.0,2.0
Ottawa,45.4277222,-75.6856221,Condo,1895.0,1.5,1.0,0,1.0,1.0,650.0,2.0
Ottawa,45.4275222,-75.6869204,Condo,2249.0,1.0,1.0,1,1.0,1.0,700.0,1.0
Ottawa,45.4274828,-75.6879032,Apartment,1600.0,1.0,1.0,0,1.0,1.0,600.0,1.0
Ottawa,45.4274622,-75.6868595,Condo,1725.0,1.0,1.0,0,1.0,1.0,675.0,2.0
Ottawa,45.4274246,-75.6936981,Apartment,1750.0,1.0,1.0,0,1.0,1.0,792.0,2.0
Ottawa,45.4274246,-75.6936981,Apartment,2350.0,1.0,1.0,0,1.0,1.0,900.0,2.0
Ottawa,45.4274246,-75.6936981,Apartment,1400.0,0.5,1.0,0,1.0,1.0,461.0,2.0
Ottawa,45.4273974,-75.6797385,Apartment,1249.0,0.5,1.0,1,1.0,1.0,350.0,2.0
Ottawa,45.4273864,-75.6844968,Apartment,1729.0,1.0,1.0,0,1.0,1.0,672.0,2.0
Ottawa,45.4273864,-75.6844968,Apartment,2049.0,2.0,1.0,0,1.0,1.0,993.0,2.0
Ottawa,45.4273864,-75.6844968,Apartment,1659.0,1.0,1.0,0,1.0,1.0,521.0,2.0
Ottawa,45.4273864,-75.6844968,Apartment,1629.0,1.0,1.0,0,1.0,1.0,653.0,2.0
Ottawa,45.4273864,-75.6844968,Apartment,1589.0,1.0,1.0,0,1.0,1.0,672.0,2.0
Ottawa,45.4272971,-75.6826263,Apartment,1239.0,0.5,1.0,0,1.0,1.0,395.0,2.0
Ottawa,45.4271346,-75.6803245,Apartment,1300.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Ottawa,45.4271346,-75.6803245,Apartment,1100.0,0.5,1.0,0,1.0,1.0,450.0,2.0
Ottawa,45.4269478,-75.6909121,Condo,2800.0,1.5,1.0,1,1.0,1.0,800.0,2.0
Ottawa,45.4269478,-75.6909121,Condo,2500.0,1.5,1.0,1,1.0,1.0,721.0,2.0
Ottawa,45.4265509,-75.686655,Basement,1300.0,1.5,1.0,1,1.0,1.0,900.0,2.0
Ottawa,45.4262215,-75.6770557,Basement,1050.0,1.0,1.0,1,1.0,1.0,500.0,1.0
Ottawa,45.4262215,-75.6770557,Apartment,1675.0,1.0,1.0,1,1.0,1.0,450.0,1.0
Ottawa,45.4261408,-75.677291,Apartment,1225.0,1.0,1.0,1,1.0,1.0,510.0,2.0
Ottawa,45.4260093,-75.6886605,Condo,1850.0,1.0,1.0,0,0.0,1.0,750.0,2.0
Ottawa,45.4259621,-75.6015652,Duplex/Triplex,1500.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Ottawa,45.4259576,-75.684766,Apartment,1195.0,1.0,1.0,0,0.0,1.0,700.0,2.0
Ottawa,45.4256427,-75.6718399,Apartment,2500.0,2.5,1.5,0,0.0,1.0,900.0,2.0
Ottawa,45.4252636,-75.6259517,Condo,1750.0,1.0,1.0,0,0.0,1.0,600.0,2.0
Ottawa,45.4249653,-75.6762574,Apartment,866.0,1.0,1.5,0,0.0,0.0,700.0,2.0
Ottawa,45.4248677,-75.6738756,Apartment,2175.0,3.0,1.0,0,1.0,1.0,700.0,2.0
Ottawa,45.4247697,-75.6648871,Apartment,1450.0,1.0,1.0,0,1.0,1.0,800.0,2.0
Ottawa,45.424655,-75.6283747,Condo,2025.0,2.0,2.0,0,0.0,1.0,878.0,2.0
Ottawa,45.424655,-75.6283747,Apartment,2075.0,2.0,2.0,0,0.0,1.0,878.0,2.0
Ottawa,45.4232286,-75.6867694,Apartment,2311.0,1.0,1.0,0,0.0,0.0,735.0,2.0
Ottawa,45.4232286,-75.6867694,Apartment,2259.0,1.0,1.0,0,0.0,0.0,808.0,2.0
Ottawa,45.4223164,-75.6801445,Apartment,1395.0,1.0,1.0,0,0.0,1.0,584.0,2.0
Ottawa,45.4222963,-75.6631385,Condo,2250.0,3.0,1.5,1,1.0,1.0,900.0,2.0
Ottawa,45.4220398,-75.6976962,Condo,2300.0,1.0,1.0,1,1.0,1.0,525.0,2.0
Ottawa,45.4209448,-75.7011607,Apartment,2200.0,1.0,1.0,0,1.0,1.0,684.0,2.0
Ottawa,45.4199156,-75.6989661,Condo,2700.0,2.0,2.0,0,1.0,1.0,703.0,2.0
Ottawa,45.4199156,-75.6989661,Apartment,1995.0,1.0,1.0,0,1.0,1.0,594.0,2.0
Ottawa,45.4199156,-75.6989661,Apartment,1450.0,0.5,1.0,0,1.0,1.0,408.0,2.0
Ottawa,45.4199156,-75.6989661,Apartment,1675.0,0.5,1.0,0,1.0,1.0,417.0,2.0
Ottawa,45.4196114,-75.6993965,Condo,1600.0,0.5,1.0,0,0.0,1.0,427.0,2.0
Ottawa,45.4196096,-75.6867845,Apartment,1649.0,1.0,1.0,0,1.0,1.0,385.0,2.0
Ottawa,45.4196096,-75.6867845,Apartment,1699.0,1.0,1.0,0,1.0,1.0,407.0,2.0
Ottawa,45.4196096,-75.6867845,Apartment,1599.0,1.0,1.0,0,1.0,1.0,407.0,2.0
Ottawa,45.419437,-75.6874398,Condo,1800.0,1.5,1.0,1,1.0,1.0,900.0,2.0
Ottawa,45.4193956,-75.7183568,Condo,2600.0,2.0,1.0,0,1.0,1.0,835.0,2.0
Ottawa,45.4192238,-75.6948842,Apartment,2390.0,2.0,2.0,0,1.0,1.0,885.0,2.0
Ottawa,45.4192238,-75.6948842,Apartment,1900.0,1.0,1.0,0,1.0,1.0,600.0,2.0
Ottawa,45.4192206,-75.6898604,Apartment,1449.0,1.0,1.0,0,1.0,1.0,484.0,2.0
Ottawa,45.4191767,-75.6065571,Apartment,1600.0,2.0,1.0,0,0.0,0.0,950.0,2.0
Ottawa,45.4189543,-75.6933587,Apartment,2190.0,1.0,1.0,0,1.0,1.0,670.0,2.0
Ottawa,45.4189236,-75.6937047,Condo,2050.0,1.0,1.0,0,0.0,1.0,658.0,2.0
Ottawa,45.41888,-75.69484,Apartment,1875.0,1.0,1.0,0,1.0,1.0,625.0,2.0
Ottawa,45.41888,-75.69484,Apartment,2250.0,2.0,2.0,0,1.0,1.0,975.0,2.0
Ottawa,45.41888,-75.69484,Apartment,1595.0,0.5,1.0,0,1.0,1.0,410.0,2.0
Ottawa,45.4186727,-75.6935023,Condo,1650.0,1.0,1.0,0,1.0,1.0,655.0,2.0
Ottawa,45.4186727,-75.6935023,Condo,1995.0,1.0,1.0,0,1.0,1.0,689.0,2.0
Ottawa,45.4186727,-75.6935023,Condo,2050.0,1.0,1.0,0,0.0,1.0,658.0,2.0
Ottawa,45.418447,-75.7019,Condo,2790.0,2.0,2.0,0,1.0,1.0,720.0,2.0
Ottawa,45.4184359,-75.6957871,Apartment,1499.0,1.0,1.0,0,1.0,1.0,620.0,2.0
Ottawa,45.4181921,-75.6993538,Condo,2600.0,2.0,1.0,0,0.0,1.0,860.0,2.0
Ottawa,45.4180256,-75.6862245,Apartment,1475.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Ottawa,45.4180041,-75.6885694,Apartment,1376.0,0.5,1.0,0,1.0,1.0,344.0,2.0
Ottawa,45.4178959,-75.6887499,Apartment,2699.0,2.0,1.0,0,1.0,1.0,981.0,2.0
Ottawa,45.4178959,-75.6887499,Apartment,1560.0,1.0,1.0,0,1.0,1.0,442.0,2.0
Ottawa,45.417828,-75.6932769,Apartment,1699.0,1.0,1.0,0,1.0,1.0,690.0,2.0
Ottawa,45.4177672,-75.688918,Apartment,1449.0,0.5,1.0,0,1.0,1.0,390.0,2.0
Ottawa,45.4177672,-75.688918,Apartment,1499.0,0.5,1.0,0,1.0,1.0,310.0,2.0
Ottawa,45.4176267,-75.6937511,Apartment,1300.0,1.0,1.0,0,1.0,1.0,550.0,1.0
Ottawa,45.4173116,-75.700692,House,1990.0,2.0,1.5,0,0.0,0.0,970.0,2.0
Ottawa,45.4173116,-75.700692,Condo,3250.0,2.0,1.0,1,1.0,1.0,750.0,2.0
Ottawa,45.4172184,-75.7034161,Apartment,1669.0,0.5,1.0,0,1.0,1.0,500.0,2.0
Ottawa,45.4172184,-75.7034161,Apartment,1669.0,0.5,1.0,0,1.0,1.0,500.0,2.0
Ottawa,45.4171501,-75.7039127,Apartment,2075.0,2.0,1.0,0,0.0,1.0,650.0,2.0
Ottawa,45.4170552,-75.6908146,Apartment,1425.0,1.0,1.0,0,1.0,1.0,625.0,2.0
Ottawa,45.4168616,-75.7037085,Apartment,1785.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Ottawa,45.4168575,-75.6964805,Condo,1800.0,1.0,1.0,0,1.0,1.0,522.0,2.0
Ottawa,45.4168509,-75.6912702,Apartment,1749.0,1.0,1.0,0,1.0,1.0,612.0,2.0
Ottawa,45.4168509,-75.6912702,Apartment,1999.0,2.0,1.0,0,1.0,1.0,669.0,2.0
Ottawa,45.4168509,-75.6912702,Apartment,2149.0,2.0,1.0,0,1.0,1.0,834.0,2.0
Ottawa,45.4168509,-75.6912702,Apartment,1699.0,1.0,1.0,0,1.0,1.0,605.0,2.0
Ottawa,45.4168509,-75.6912702,Apartment,1249.0,0.5,1.0,0,1.0,1.0,331.0,2.0
Ottawa,45.4168075,-75.7126705,Condo,1750.0,1.0,1.0,0,0.0,1.0,700.0,0.0
Ottawa,45.4167959,-75.7128662,Condo,1850.0,1.0,1.0,0,1.0,1.0,604.0,2.0
Ottawa,45.4166883,-75.7114723,Condo,2000.0,2.0,1.0,0,1.0,1.0,834.0,2.0
Ottawa,45.4166723,-75.690458,Apartment,1759.0,1.0,1.0,0,1.0,1.0,420.0,2.0
Ottawa,45.4166723,-75.690458,Apartment,1879.0,1.0,1.0,0,1.0,1.0,695.0,2.0
Ottawa,45.4166723,-75.690458,Apartment,1819.0,1.0,1.0,0,1.0,1.0,695.0,2.0
Ottawa,45.4166723,-75.690458,Apartment,1589.0,1.0,1.0,0,1.0,1.0,456.0,2.0
Ottawa,45.4166723,-75.690458,Apartment,1559.0,1.0,1.0,0,1.0,1.0,456.0,2.0
Ottawa,45.4165676,-75.6908125,Apartment,1449.0,1.0,1.0,0,1.0,1.0,604.0,2.0
Ottawa,45.4165676,-75.6908125,Apartment,1299.0,0.5,1.0,0,1.0,1.0,412.0,2.0
Ottawa,45.4165446,-75.6994549,Condo,1950.0,1.0,1.0,0,1.0,1.0,500.0,2.0
Ottawa,45.4165446,-75.6994549,Condo,1750.0,1.0,1.0,0,1.0,1.0,550.0,2.0
Ottawa,45.41654,-75.71192,Condo,1850.0,1.0,1.0,0,1.0,1.0,606.0,2.0
Ottawa,45.4162745,-75.6963862,Apartment,1175.0,1.0,1.0,0,1.0,1.0,750.0,2.0
Ottawa,45.4162492,-75.7125524,Condo,2000.0,1.5,1.0,0,1.0,1.0,690.0,2.0
Ottawa,45.4161644,-75.7044151,Condo,2600.0,2.0,1.5,0,0.0,1.0,950.0,2.0
Ottawa,45.4161644,-75.7044151,Condo,2500.0,2.0,1.5,0,0.0,1.0,700.0,2.0
Ottawa,45.4159191,-75.7027841,Condo,1800.0,1.5,1.0,0,0.0,0.0,650.0,2.0
Ottawa,45.4159191,-75.7027841,Condo,2400.0,1.0,2.0,0,1.0,1.0,665.0,1.0
Ottawa,45.4159,-75.7028294,Condo,1695.0,1.0,1.0,0,1.0,1.0,497.0,2.0
Ottawa,45.4159,-75.7028294,Condo,1775.0,1.0,1.0,0,1.0,1.0,587.0,2.0
Ottawa,45.4158127,-75.7041826,Apartment,1550.0,1.0,1.0,0,1.0,1.0,564.0,2.0
Ottawa,45.4158127,-75.7041826,Apartment,1600.0,1.0,1.0,0,1.0,1.0,663.0,2.0
Ottawa,45.4157536,-75.6835495,Apartment,2385.0,1.0,1.0,1,1.0,1.0,566.0,1.0
Ottawa,45.4157318,-75.6912324,Basement,1645.0,1.0,1.5,0,1.0,1.0,800.0,2.0
Ottawa,45.4157318,-75.6912324,Apartment,1990.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Ottawa,45.4156271,-75.7055493,Condo,2375.0,2.0,1.0,1,1.0,1.0,980.0,2.0
Ottawa,45.4155837,-75.669883,Apartment,2100.0,1.0,1.0,1,1.0,1.0,700.0,1.0
Ottawa,45.4155074,-75.6966377,Apartment,2500.0,3.0,1.0,0,0.0,1.0,900.0,2.0
Ottawa,45.4152282,-75.6875155,Apartment,1875.0,1.0,1.0,0,1.0,1.0,900.0,2.0
Ottawa,45.4151904,-75.683837,Duplex/Triplex,1800.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Ottawa,45.4151904,-75.683837,Duplex/Triplex,1800.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Ottawa,45.4151321,-75.6901398,Apartment,1719.0,1.0,1.0,0,1.0,1.0,580.0,2.0
Ottawa,45.4151321,-75.6901398,Apartment,1795.0,1.0,1.0,0,1.0,1.0,600.0,2.0
Ottawa,45.4149817,-75.6952204,Apartment,1425.0,1.0,1.0,0,1.0,1.0,625.0,2.0
Ottawa,45.4149817,-75.6952204,Apartment,1290.0,1.0,1.0,0,0.0,0.0,450.0,1.0
Ottawa,45.4149817,-75.6952204,Apartment,1200.0,0.5,1.0,0,0.0,1.0,360.0,2.0
Ottawa,45.4149817,-75.6952204,Apartment,1050.0,1.0,1.0,1,1.0,1.0,550.0,2.0
Ottawa,45.4149176,-75.6700979,Apartment,1526.0,1.0,1.0,0,0.0,1.0,776.0,2.0
Ottawa,45.4148608,-75.6918338,Apartment,2200.0,2.0,2.0,0,0.0,1.0,960.0,2.0
Ottawa,45.4147937,-75.694101,House,1950.0,2.0,1.0,0,1.0,0.0,750.0,2.0
Ottawa,45.4147458,-75.6983435,Apartment,1250.0,0.5,1.0,0,1.0,1.0,400.0,2.0
Ottawa,45.4146847,-75.7012613,Apartment,1425.0,1.0,1.0,0,1.0,1.0,475.0,2.0
Ottawa,45.4146333,-75.6924361,Condo,2250.0,2.0,2.0,0,0.0,0.0,950.0,2.0
Ottawa,45.4146333,-75.6924361,Apartment,2200.0,2.0,2.0,0,0.0,1.0,960.0,2.0
Ottawa,45.4144756,-75.699105,Apartment,1649.0,1.0,1.0,0,1.0,1.0,554.0,2.0
Ottawa,45.4144756,-75.699105,Apartment,1349.0,0.5,1.0,0,1.0,1.0,375.0,2.0
Ottawa,45.4144453,-75.6903397,Condo,1875.0,1.0,1.0,0,0.0,0.0,700.0,1.0
Ottawa,45.4144453,-75.6903397,Apartment,1175.0,2.0,1.0,0,1.0,1.0,600.0,2.0
Ottawa,45.4144045,-75.6804257,Apartment,3200.0,4.0,2.0,0,0.0,1.0,750.0,2.0
Ottawa,45.4142518,-75.6723707,Apartment,500.0,1.0,1.0,1,1.0,1.0,600.0,1.0
Ottawa,45.4141643,-75.6982656,Condo,1700.0,1.0,1.0,0,0.0,1.0,600.0,2.0
Ottawa,45.4141288,-75.68936,Apartment,1799.0,1.0,1.0,0,1.0,1.0,761.0,2.0
Ottawa,45.4141288,-75.68936,Apartment,2199.0,2.0,1.0,0,1.0,1.0,953.0,2.0
Ottawa,45.41405,-75.67153,Apartment,1350.0,1.0,1.0,1,1.0,1.0,500.0,1.0
Ottawa,45.4139391,-75.7038686,Apartment,2400.0,2.0,2.0,0,0.0,1.0,765.0,2.0
Ottawa,45.4139035,-75.7008801,Apartment,2100.0,1.0,1.0,0,0.0,1.0,900.0,1.0
Ottawa,45.4139016,-75.7073896,Apartment,1650.0,1.0,1.0,0,1.0,0.0,724.0,2.0
Ottawa,45.4137585,-75.6843672,Duplex/Triplex,1900.0,1.5,1.0,0,1.0,1.0,950.0,2.0
Ottawa,45.4136474,-75.702729,Condo,1875.0,1.0,1.0,0,1.0,1.0,589.0,2.0
Ottawa,45.4135216,-75.6857427,Apartment,1645.0,1.5,1.0,0,0.0,1.0,750.0,2.0
Ottawa,45.4132129,-75.7053672,Apartment,1880.0,2.0,1.0,0,1.0,1.0,900.0,2.0
Ottawa,45.4131817,-75.6843536,Apartment,1279.0,0.5,1.0,0,1.0,1.0,430.0,2.0
Ottawa,45.4129433,-75.7038495,Apartment,1300.0,1.0,1.0,0,1.0,1.0,550.0,2.0
Ottawa,45.4127557,-75.6980379,Apartment,1450.0,0.5,1.0,0,1.0,1.0,700.0,2.0
Ottawa,45.4126854,-75.6852682,Apartment,1329.0,1.0,1.0,0,1.0,1.0,715.0,2.0
Ottawa,45.4125633,-75.6814643,Apartment,1500.0,1.5,1.0,1,1.0,1.0,700.0,2.0
Ottawa,45.4122448,-75.7107264,Condo,2050.0,1.5,1.0,0,1.0,1.0,700.0,2.0
Ottawa,45.4122448,-75.7107264,Apartment,1800.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Ottawa,45.4122448,-75.7107264,Apartment,1350.0,1.0,1.0,1,1.0,1.0,450.0,2.0
Ottawa,45.4122055,-75.7004129,Apartment,2000.0,2.0,1.0,0,1.0,1.0,600.0,2.0
Ottawa,45.4122055,-75.7004129,Apartment,1695.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Ottawa,45.4120403,-75.7062953,Apartment,1350.0,0.5,1.0,1,1.0,1.0,400.0,2.0
Ottawa,45.4120403,-75.7062953,Apartment,1575.0,1.0,1.0,1,1.0,1.0,615.0,2.0
Ottawa,45.4115607,-75.6924134,Condo,1550.0,0.5,1.0,0,1.0,1.0,430.0,2.0
Ottawa,45.4115087,-75.6932366,Condo,2000.0,2.0,1.0,0,0.0,1.0,800.0,2.0
Ottawa,45.4115087,-75.6932366,Condo,2200.0,1.5,1.0,0,1.0,1.0,720.0,2.0
Ottawa,45.4109839,-75.6920053,Apartment,2450.0,2.0,1.0,0,0.0,1.0,800.0,2.0
Ottawa,45.4106337,-75.6929063,Apartment,1922.0,1.5,1.0,0,0.0,0.0,673.0,2.0
Ottawa,45.4105478,-75.7054087,Apartment,2200.0,3.5,1.0,1,1.0,1.0,800.0,2.0
Ottawa,45.4105032,-75.6779855,Condo,2100.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Ottawa,45.4104276,-75.6905831,Condo,1680.0,1.0,1.0,0,1.0,1.0,552.0,2.0
Ottawa,45.4102661,-75.6869042,Apartment,2894.0,0.5,1.0,1,1.0,1.0,350.0,1.0
Ottawa,45.4101993,-75.70585,Apartment,1700.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Ottawa,45.4101993,-75.70585,Apartment,1700.0,1.0,1.0,1,1.0,1.0,450.0,1.0
Ottawa,45.4100259,-75.6877274,Apartment,1595.0,1.0,1.0,0,1.0,1.0,550.0,2.0
Ottawa,45.4097945,-75.6987956,Apartment,2100.0,3.0,1.0,1,1.0,1.0,950.0,2.0
Ottawa,45.409765,-75.6777101,Apartment,1565.0,0.5,1.0,0,0.0,0.0,377.0,2.0
Ottawa,45.4094997,-75.732644,Apartment,1880.0,2.0,1.0,0,0.0,1.0,750.0,2.0
Ottawa,45.4094997,-75.732644,Apartment,1895.0,2.0,1.0,0,0.0,1.0,750.0,2.0
Ottawa,45.4094997,-75.732644,Apartment,1605.0,1.0,1.0,0,0.0,1.0,625.0,2.0
Ottawa,45.4094997,-75.732644,Apartment,1030.0,0.5,1.0,0,0.0,1.0,370.0,2.0
Ottawa,45.4094997,-75.732644,Apartment,1035.0,0.5,1.0,0,0.0,1.0,475.0,2.0
Ottawa,45.4094997,-75.732644,Apartment,1275.0,1.0,1.0,0,0.0,1.0,625.0,2.0
Ottawa,45.4094997,-75.732644,Apartment,1035.0,0.5,1.0,0,0.0,1.0,400.0,2.0
Ottawa,45.4093426,-75.6891298,Condo,1750.0,1.0,1.0,0,1.0,0.0,567.0,2.0
Ottawa,45.4092397,-75.7064015,Apartment,1900.0,2.5,1.0,0,1.0,1.0,489.0,2.0
Ottawa,45.4090826,-75.693131,House,1900.0,1.0,1.0,1,1.0,1.0,380.0,2.0
Ottawa,45.4090826,-75.693131,House,1900.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Ottawa,45.4089351,-75.7312237,Apartment,1200.0,0.5,1.0,1,1.0,1.0,316.0,2.0
Ottawa,45.4086683,-75.7109069,Apartment,1325.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Ottawa,45.4085814,-75.7333001,Condo,1575.0,1.0,1.0,0,1.0,1.0,505.0,1.0
Ottawa,45.4085814,-75.7333001,Apartment,1825.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Ottawa,45.4083117,-75.7331372,Apartment,2290.0,2.0,2.0,0,1.0,1.0,800.0,2.0
Ottawa,45.4077449,-75.7018844,Apartment,1980.0,1.5,1.0,1,1.0,1.0,700.0,2.0
Ottawa,45.4076502,-75.6632454,Apartment,1550.0,2.0,1.0,0,0.0,1.0,740.0,2.0
Ottawa,45.4076502,-75.6632454,Apartment,1300.0,1.0,1.0,0,0.0,1.0,530.0,2.0
Ottawa,45.4075435,-75.677091,Apartment,1265.0,0.5,1.0,1,1.0,1.0,600.0,2.0
Ottawa,45.4075435,-75.677091,Apartment,1265.0,0.5,1.0,1,1.0,1.0,600.0,2.0
Ottawa,45.4075435,-75.677091,Apartment,1265.0,0.5,1.0,1,1.0,1.0,600.0,2.0
Ottawa,45.4075435,-75.677091,Apartment,1265.0,0.5,1.0,1,1.0,1.0,600.0,2.0
Ottawa,45.4075321,-75.7013909,Apartment,950.0,0.5,1.0,0,1.0,1.0,400.0,2.0
Ottawa,45.4071713,-75.6360322,Duplex/Triplex,1275.0,1.0,1.0,0,1.0,1.0,900.0,2.0
Ottawa,45.4069774,-75.7026267,Apartment,1699.0,1.0,1.0,0,1.0,1.0,570.0,2.0
Ottawa,45.4069774,-75.7026267,Apartment,1649.0,1.0,1.0,0,1.0,1.0,553.0,2.0
Ottawa,45.4069774,-75.7026267,Apartment,1659.0,1.0,1.0,0,1.0,1.0,643.0,2.0
Ottawa,45.4068786,-75.7060516,Apartment,1175.0,2.0,1.0,0,1.0,1.0,600.0,2.0
Ottawa,45.4068786,-75.7060516,Apartment,1175.0,2.0,1.0,0,1.0,1.0,600.0,2.0
Ottawa,45.4068786,-75.7060516,Apartment,1600.0,1.0,1.0,0,1.0,0.0,530.0,2.0
Ottawa,45.4068678,-75.678914,Apartment,1380.0,1.5,1.0,1,1.0,1.0,900.0,2.0
Ottawa,45.4066718,-75.7125337,Apartment,2100.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Ottawa,45.4066718,-75.7125337,Apartment,2100.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Ottawa,45.4064825,-75.7040002,Apartment,1450.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Ottawa,45.4062597,-75.7302242,Duplex/Triplex,1350.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Ottawa,45.4062297,-75.7320907,Condo,1750.0,1.0,1.0,0,1.0,1.0,500.0,2.0
Ottawa,45.4062005,-75.7321557,Condo,1450.0,1.0,1.0,0,0.0,1.0,618.0,2.0
Ottawa,45.4062005,-75.7321557,Condo,2200.0,2.5,1.0,1,1.0,1.0,800.0,1.0
Ottawa,45.4061982,-75.7053682,Apartment,1749.0,1.0,1.0,0,1.0,1.0,482.0,2.0
Ottawa,45.4061982,-75.7053682,Apartment,1925.0,1.0,1.0,0,1.0,1.0,647.0,2.0
Ottawa,45.4061982,-75.7053682,Apartment,2275.0,2.0,1.0,0,1.0,1.0,620.0,2.0
Ottawa,45.4061982,-75.7053682,Apartment,2749.0,2.0,1.0,0,1.0,1.0,877.0,2.0
Ottawa,45.4061982,-75.7053682,Apartment,2325.0,2.0,1.0,0,1.0,1.0,665.0,2.0
Ottawa,45.4061982,-75.7053682,Apartment,1975.0,1.0,1.0,0,1.0,1.0,705.0,2.0
Ottawa,45.4061982,-75.7053682,Apartment,2299.0,2.0,1.0,0,1.0,1.0,680.0,2.0
Ottawa,45.4061982,-75.7053682,Apartment,1725.0,1.0,1.0,0,1.0,1.0,516.0,2.0
Ottawa,45.4061982,-75.7053682,Apartment,1875.0,1.0,1.0,0,1.0,1.0,551.0,2.0
Ottawa,45.4061982,-75.7053682,Apartment,1699.0,1.0,1.0,0,1.0,1.0,478.0,2.0
Ottawa,45.4061968,-75.6804117,Apartment,1200.0,0.5,1.0,1,1.0,1.0,440.0,2.0
Ottawa,45.4061131,-75.7067286,Apartment,1250.0,0.5,1.0,0,1.0,1.0,500.0,2.0
Ottawa,45.4057927,-75.7013471,House,2400.0,4.0,2.5,0,1.0,1.0,900.0,2.0
Ottawa,45.4057927,-75.7013471,House,2400.0,4.0,2.5,0,1.0,1.0,900.0,2.0
Ottawa,45.4057697,-75.7287413,Apartment,1760.0,1.0,1.0,0,1.0,1.0,580.0,2.0
Ottawa,45.4055325,-75.7196978,Apartment,1949.0,2.0,1.0,0,1.0,1.0,607.0,2.0
Ottawa,45.4055325,-75.7196978,Apartment,1549.0,1.0,1.0,0,1.0,1.0,418.0,2.0
Ottawa,45.4055325,-75.7196978,Apartment,1349.0,0.5,1.0,0,1.0,1.0,369.0,2.0
Ottawa,45.4055325,-75.7196978,Apartment,1649.0,1.0,1.0,0,1.0,1.0,418.0,2.0
Ottawa,45.4055325,-75.7196978,Apartment,1629.0,1.0,1.0,0,1.0,1.0,418.0,2.0
Ottawa,45.4048453,-75.7234612,Apartment,1550.0,1.0,1.0,0,0.0,1.0,800.0,2.0
Ottawa,45.4048453,-75.7234612,Apartment,1550.0,1.0,1.0,0,0.0,1.0,800.0,2.0
Ottawa,45.404625,-75.6868209,Duplex/Triplex,1995.0,1.5,1.0,0,1.0,1.0,850.0,2.0
Ottawa,45.4041548,-75.7210083,Apartment,1095.0,0.5,1.0,0,1.0,1.0,500.0,2.0
Ottawa,45.4037795,-75.7114325,Condo,1900.0,1.0,1.0,0,0.0,1.0,706.0,2.0
Ottawa,45.4037585,-75.6863036,Apartment,1850.0,1.0,1.0,0,1.0,1.0,590.0,2.0
Ottawa,45.4037476,-75.7187649,Apartment,2150.0,2.5,1.0,0,1.0,1.0,900.0,2.0
Ottawa,45.403583,-75.7027624,Apartment,1575.0,1.0,1.0,1,1.0,1.0,575.0,2.0
Ottawa,45.403161,-75.6645308,Apartment,1645.0,2.0,1.0,0,0.0,0.0,700.0,2.0
Ottawa,45.403161,-75.6645308,Apartment,1030.0,0.5,1.0,0,0.0,0.0,400.0,2.0
Ottawa,45.4030302,-75.7034565,Apartment,1349.0,1.0,1.0,0,1.0,1.0,433.0,2.0
Ottawa,45.4030276,-75.7006027,Apartment,1475.0,1.0,1.0,0,1.0,0.0,415.0,2.0
Ottawa,45.4027032,-75.6647202,Apartment,1415.0,1.0,1.0,0,1.0,0.0,650.0,2.0
Ottawa,45.4026475,-75.6854221,Apartment,1050.0,0.5,1.0,1,1.0,1.0,350.0,2.0
Ottawa,45.402486,-75.7214091,Apartment,1600.0,2.0,1.0,0,0.0,0.0,750.0,2.0
Ottawa,45.4023671,-75.735609,House,2350.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Ottawa,45.4023538,-75.7349141,Duplex/Triplex,1595.0,2.0,1.0,1,1.0,1.0,750.0,2.0
Ottawa,45.4021315,-75.7255034,Condo,2940.0,2.0,2.0,0,1.0,1.0,914.0,2.0
Ottawa,45.4021315,-75.7255034,Apartment,1800.0,1.0,2.0,0,0.0,1.0,700.0,2.0
Ottawa,45.4019518,-75.6871621,Apartment,2639.0,1.0,1.0,0,1.0,0.0,527.0,2.0
Ottawa,45.4019518,-75.6871621,Apartment,3499.0,2.0,1.0,0,1.0,0.0,763.0,2.0
Ottawa,45.4019518,-75.6871621,Apartment,2459.0,2.0,1.0,0,1.0,0.0,670.0,2.0
